"timestamp","T_inside","T_outside","OV","Q_heat"
2025-02-10T17:51:58+00:00,13.90,5.5,0,0
2025-02-10T18:07:03+00:00,13.90,5.4,0,0
2025-02-10T18:22:03+00:00,13.90,5.1,0,0
2025-02-10T18:37:03+00:00,13.80,4.9,0,0
2025-02-10T18:52:03+00:00,13.80,4.3,0,0
2025-02-10T19:07:03+00:00,13.80,4.1,0,0
2025-02-10T19:22:03+00:00,13.80,3.8,0,0
2025-02-10T19:37:03+00:00,13.70,3.9,0,0
2025-02-10T19:52:03+00:00,13.70,3.6,0,0
2025-02-10T20:07:03+00:00,13.70,3.3,0,0
2025-02-10T20:22:04+00:00,13.70,3.3,0,0
2025-02-10T20:37:04+00:00,13.70,3.3,0,0
2025-02-10T20:52:04+00:00,13.60,3.1,0,0
2025-02-10T21:07:04+00:00,13.60,3.1,0,0
2025-02-10T21:22:04+00:00,13.60,3.1,0,0
2025-02-10T21:37:04+00:00,13.50,3.1,0,0
2025-02-10T21:52:04+00:00,13.60,3.4,0,0
2025-02-10T22:07:04+00:00,13.50,3.4,0,0
2025-02-10T22:22:04+00:00,13.50,3.4,0,0
2025-02-10T22:37:04+00:00,13.50,3.5,0,0
2025-02-10T22:52:04+00:00,13.40,3.6,0,0
2025-02-10T23:07:04+00:00,13.40,3.6,0,0
2025-02-10T23:22:05+00:00,13.40,3.6,0,0
2025-02-10T23:37:05+00:00,13.40,3.8,0,0
2025-02-10T23:52:05+00:00,13.40,3.6,0,0
2025-02-11T00:07:05+00:00,13.40,3.6,0,0
2025-02-11T00:22:05+00:00,13.40,3.8,0,0
2025-02-11T00:37:05+00:00,13.40,3.6,0,0
2025-02-11T00:52:05+00:00,13.30,3.6,0,0
2025-02-11T01:07:05+00:00,13.30,3.6,0,0
2025-02-11T01:22:05+00:00,13.30,3.6,0,0
2025-02-11T01:37:05+00:00,13.30,3.5,0,0
2025-02-11T01:52:05+00:00,13.30,3.5,0,0
2025-02-11T02:07:06+00:00,13.30,3.5,0,0
2025-02-11T02:22:06+00:00,13.30,3.5,0,0
2025-02-11T02:37:06+00:00,13.30,3.5,0,0
2025-02-11T02:52:06+00:00,13.30,3.5,0,0
2025-02-11T03:07:06+00:00,13.20,3.6,0,0
2025-02-11T03:22:06+00:00,13.20,3.6,0,0
2025-02-11T03:37:06+00:00,13.20,3.6,0,0
2025-02-11T03:52:06+00:00,13.20,3.7,0,0
2025-02-11T04:07:06+00:00,13.20,3.7,0,0
2025-02-11T04:22:06+00:00,13.20,3.7,0,0
2025-02-11T04:37:06+00:00,13.20,3.6,0,0
2025-02-11T04:52:06+00:00,13.10,3.6,0,0
2025-02-11T05:07:06+00:00,13.20,3.6,0,0
2025-02-11T05:22:07+00:00,13.20,3.6,0,0
2025-02-11T05:37:07+00:00,13.10,3.9,0,0
2025-02-11T05:52:07+00:00,13.20,3.9,0,0
2025-02-11T06:07:07+00:00,13.20,3.9,0,0
2025-02-11T06:22:07+00:00,13.20,3.9,0,0
2025-02-11T06:37:07+00:00,13.20,3.9,0,0
2025-02-11T06:52:07+00:00,13.10,3.9,0,0
2025-02-11T07:07:07+00:00,13.20,3.9,0,0
2025-02-11T07:22:07+00:00,13.20,3.9,0,0
2025-02-11T07:37:07+00:00,13.20,3.9,0,0
2025-02-11T07:52:07+00:00,13.20,4,0,0
2025-02-11T08:07:07+00:00,13.20,4,0,0
2025-02-11T08:22:08+00:00,13.10,4,0,0
2025-02-11T08:37:08+00:00,13.20,4,0,0
2025-02-11T08:52:08+00:00,13.20,4,0,0
2025-02-11T09:07:08+00:00,13.20,4,0,0
2025-02-11T09:22:08+00:00,13.20,4,0,0
2025-02-11T09:37:08+00:00,13.20,4.1,0,0
2025-02-11T09:52:08+00:00,13.20,4.3,0,0
2025-02-11T10:07:08+00:00,13.20,4.3,0,0
2025-02-11T10:22:08+00:00,13.20,4.3,0,0
2025-02-11T10:37:08+00:00,13.30,4.5,0,0
2025-02-11T10:52:08+00:00,13.30,4.7,0,0
2025-02-11T11:07:09+00:00,13.30,4.7,0,0
2025-02-11T11:22:09+00:00,13.30,5,0,0
2025-02-11T11:37:09+00:00,13.30,5.1,0,0
2025-02-11T11:52:09+00:00,13.40,5.2,0,0
2025-02-11T12:07:09+00:00,13.40,5.4,0,0
2025-02-11T12:22:09+00:00,13.30,5.4,0,0
2025-02-11T12:37:09+00:00,13.40,5.4,0,0
2025-02-11T12:52:09+00:00,13.40,5.5,0,0
2025-02-11T13:07:09+00:00,13.40,5.5,0,0
2025-02-11T13:22:09+00:00,13.40,5.6,0,0
2025-02-11T13:37:09+00:00,13.40,5.8,0,0
2025-02-11T13:52:10+00:00,13.40,6.3,0,0
2025-02-11T14:07:10+00:00,13.50,6.2,0,0
2025-02-11T14:22:10+00:00,13.50,5.9,0,0
2025-02-11T14:37:10+00:00,13.50,6.3,0,0
2025-02-11T14:52:10+00:00,13.50,6.1,0,0
2025-02-11T15:07:10+00:00,13.50,6.1,0,0
2025-02-11T15:22:10+00:00,13.50,6.2,0,0
2025-02-11T15:37:10+00:00,13.50,6.2,0,0
2025-02-11T15:52:54+00:00,13.60,6.2,0.03,60
2025-02-11T16:08:12+00:00,13.60,6.2,0.04,80
2025-02-11T16:23:12+00:00,13.60,6.2,0.05,100
2025-02-11T16:38:12+00:00,13.70,6.1,0.03,60
2025-02-11T16:53:12+00:00,13.70,5.9,0.04,80
2025-02-11T17:08:12+00:00,13.70,5.9,0.05,100
2025-02-11T17:26:11+00:00,13.70,5.8,0.01,20
2025-02-11T17:41:15+00:00,13.70,5.2,0.02,40
2025-02-11T17:56:29+00:00,13.70,4.7,0.04,80
2025-02-11T18:11:28+00:00,13.60,4.6,0.05,100
2025-02-11T18:26:29+00:00,13.70,4.4,0.05,100
2025-02-11T18:41:29+00:00,13.70,4.4,0.05,100
2025-02-11T19:06:03+00:00,13.80,4.1,0.02,40
2025-02-11T19:21:21+00:00,13.80,4.1,0.01,20
2025-02-11T19:36:21+00:00,13.80,4,0,0
2025-02-11T19:51:21+00:00,13.70,4.3,0.03,60
2025-02-11T20:06:21+00:00,13.70,4.3,0.04,80
2025-02-11T20:21:21+00:00,13.70,3.6,0.06,120
2025-02-11T20:36:21+00:00,13.70,3.6,0.07,140
2025-02-11T20:51:21+00:00,13.70,3.5,0.06,120
2025-02-11T21:06:21+00:00,13.60,3.1,0.08,160
2025-02-11T21:21:21+00:00,13.70,3.3,0.08,160
2025-02-11T21:36:21+00:00,13.70,2.9,0.09,180
2025-02-11T21:51:21+00:00,13.60,2.9,0.1,200
2025-02-11T22:06:21+00:00,13.70,2.7,0,0
2025-02-11T22:21:21+00:00,13.60,2.5,0,0
2025-02-11T22:36:22+00:00,13.60,2.6,0,0
2025-02-11T22:51:22+00:00,13.60,2.6,0,0
2025-02-11T23:06:22+00:00,13.50,2.3,0,0
2025-02-11T23:21:22+00:00,13.50,2.3,0,0
2025-02-11T23:36:22+00:00,13.50,2.3,0,0
2025-02-11T23:51:22+00:00,13.30,2.1,0,0
2025-02-12T00:06:22+00:00,13.30,2.1,0,0
2025-02-12T00:21:22+00:00,13.30,2.1,0,0
2025-02-12T00:36:22+00:00,13.30,2.3,0,0
2025-02-12T00:51:22+00:00,13.40,2.1,0,0
2025-02-12T01:06:22+00:00,13.40,2.1,0,0
2025-02-12T01:21:22+00:00,13.40,2.1,0,0
2025-02-12T01:36:22+00:00,13.40,2.5,0,0
2025-02-12T01:51:22+00:00,13.30,2.3,0,0
2025-02-12T02:06:22+00:00,13.30,1.8,0,0
2025-02-12T02:21:23+00:00,13.30,1.9,0,0
2025-02-12T02:36:23+00:00,13.30,1.8,0,0
2025-02-12T02:51:23+00:00,13.30,1.9,0,0
2025-02-12T03:06:23+00:00,13.30,1.9,0,0
2025-02-12T03:21:23+00:00,13.30,2,0,0
2025-02-12T03:36:23+00:00,13.20,2.2,0,0
2025-02-12T03:51:23+00:00,13.20,2.8,0,0
2025-02-12T04:06:23+00:00,13.10,2.9,0.14,280
2025-02-12T04:21:23+00:00,13.20,2.6,0.15,300
2025-02-12T04:36:23+00:00,13.30,3.5,0.16,320
2025-02-12T04:51:23+00:00,13.40,3.1,0.18,360
2025-02-12T05:06:23+00:00,13.40,3.4,0.2,400
2025-02-12T05:21:23+00:00,13.50,3.4,0.18,360
2025-02-12T05:36:24+00:00,13.60,3.5,0.18,360
2025-02-12T05:51:24+00:00,13.60,3.5,0.2,400
2025-02-12T06:06:24+00:00,13.50,3.5,0.2,400
2025-02-12T06:21:24+00:00,13.70,3.5,0.18,360
2025-02-12T06:36:24+00:00,13.70,3.4,0.18,360
2025-02-12T06:51:24+00:00,13.80,3.6,0.2,400
2025-02-12T07:06:24+00:00,13.70,3.6,0.17,340
2025-02-12T07:21:24+00:00,13.80,3.6,0.16,320
2025-02-12T07:36:24+00:00,13.90,3.7,0.15,300
2025-02-12T07:51:25+00:00,13.80,3.6,0.15,300
2025-02-12T08:06:24+00:00,13.90,3.7,0.14,280
2025-02-12T08:21:24+00:00,13.90,3.7,0.13,260
2025-02-12T08:36:24+00:00,13.90,4.1,0,0
2025-02-12T08:51:25+00:00,13.90,4.1,0,0
2025-02-12T09:06:25+00:00,13.90,4,0,0
2025-02-12T09:22:40+00:00,13.80,4,0.02,40
2025-02-12T09:37:49+00:00,13.70,4.3,0.02,40
2025-02-12T09:52:58+00:00,13.70,4.3,0.03,60
2025-02-12T10:07:58+00:00,13.80,4.7,0.01,20
2025-02-12T10:22:58+00:00,13.70,4.7,0.03,60
2025-02-12T10:37:58+00:00,13.80,4.7,0.03,60
2025-02-12T10:52:58+00:00,13.80,4.7,0.02,40
2025-02-12T11:07:58+00:00,13.80,4.9,0.02,40
2025-02-12T11:22:58+00:00,13.80,5.1,0.02,40
2025-02-12T11:37:58+00:00,13.80,5.1,0.01,20
2025-02-12T11:52:58+00:00,13.80,5.1,0,0
2025-02-12T12:07:58+00:00,13.90,5.1,0,0
2025-02-12T12:22:59+00:00,13.90,5.3,0,0
2025-02-12T12:37:58+00:00,13.90,5.3,0,0
2025-02-12T12:52:59+00:00,13.90,5.1,0,0
2025-02-12T13:07:59+00:00,13.90,5,0,0
2025-02-12T13:22:59+00:00,14.00,5,0,0
2025-02-12T13:37:59+00:00,14.00,5.2,0,0
2025-02-12T13:52:59+00:00,14.00,5.4,0,0
2025-02-12T14:07:59+00:00,13.90,5.4,0,0
2025-02-12T14:22:59+00:00,14.00,5.5,0,0
2025-02-12T14:37:59+00:00,14.00,5.5,0,0
2025-02-12T14:52:59+00:00,14.00,5.4,0,0
2025-02-12T15:07:59+00:00,14.00,5.4,0,0
2025-02-12T15:22:59+00:00,14.00,5.4,0,0
2025-02-12T15:37:59+00:00,14.00,5.5,0,0
2025-02-12T15:52:59+00:00,14.00,5.6,0,0
2025-02-12T16:08:00+00:00,13.90,5.6,0,0
2025-02-12T16:23:00+00:00,14.00,5.6,0,0
2025-02-12T16:38:00+00:00,14.00,5.6,0,0
2025-02-12T16:53:00+00:00,14.00,5.6,0,0
2025-02-12T17:08:00+00:00,14.00,5.6,0,0
2025-02-12T17:23:00+00:00,14.00,5.6,0,0
2025-02-12T17:38:00+00:00,13.90,5.4,0,0
2025-02-12T17:53:00+00:00,13.90,5.5,0,0
2025-02-12T18:08:00+00:00,13.90,5.5,0,0
2025-02-12T18:23:00+00:00,13.90,5.4,0,0
2025-02-12T18:42:44+00:00,13.90,5.3,0,0
2025-02-12T18:58:02+00:00,13.90,5.3,0,0
2025-02-12T19:13:02+00:00,14.30,5.3,0.85,1700
2025-02-12T19:28:02+00:00,14.90,5.3,0.85,1700
2025-02-12T19:43:02+00:00,15.20,5.2,0.85,1700
2025-02-12T19:58:02+00:00,15.70,5.3,0.85,1700
2025-02-12T20:13:02+00:00,15.80,5.3,0.85,1700
2025-02-12T20:28:02+00:00,16.20,5.3,0.85,1700
2025-02-12T20:57:08+00:00,16.30,5.1,0.61,1220
2025-02-12T21:12:26+00:00,16.20,5.1,0.66,1320
2025-02-12T21:27:26+00:00,16.60,5.1,0.68,1360
2025-02-12T21:42:26+00:00,16.70,5.1,0.74,1480
2025-02-12T21:57:26+00:00,16.60,5.1,0.79,1580
2025-02-12T22:12:26+00:00,16.70,5,0.65,1300
2025-02-12T22:27:26+00:00,17.10,5,0.64,1280
2025-02-12T22:42:26+00:00,17.10,5,0.68,1360
2025-02-12T22:57:26+00:00,17.00,5,0.68,1360
2025-02-12T23:12:26+00:00,17.20,5,0.64,1280
2025-02-12T23:27:26+00:00,17.30,4.8,0.66,1320
2025-02-12T23:42:26+00:00,17.30,4.7,0.68,1360
2025-02-12T23:57:26+00:00,17.10,4.7,0.64,1280
2025-02-13T00:12:26+00:00,17.50,4.9,0.63,1260
2025-02-13T00:27:26+00:00,17.50,4.9,0.65,1300
2025-02-13T00:42:26+00:00,17.30,4.9,0.63,1260
2025-02-13T00:57:27+00:00,17.60,4.7,0.58,1160
2025-02-13T01:12:27+00:00,17.70,4.6,0.59,1180
2025-02-13T01:27:27+00:00,17.50,4.6,0.6,1200
2025-02-13T01:42:27+00:00,17.60,4.6,0.54,1080
2025-02-13T01:57:27+00:00,17.80,4.6,0.54,1080
2025-02-13T02:12:27+00:00,17.60,4.6,0.56,1120
2025-02-13T02:27:27+00:00,17.50,4.6,0.51,1020
2025-02-13T02:42:27+00:00,17.90,4.6,0.46,920
2025-02-13T02:57:27+00:00,17.80,4.6,0.49,980
2025-02-13T03:12:27+00:00,17.50,4.6,0.47,940
2025-02-13T03:27:28+00:00,17.80,4.6,0.42,840
2025-02-13T03:42:28+00:00,17.90,4.6,0.43,860
2025-02-13T03:57:28+00:00,17.50,4.6,0.44,880
2025-02-13T04:12:28+00:00,17.50,4.6,0.53,1060
2025-02-13T04:27:28+00:00,18.00,4.5,0.52,1040
2025-02-13T04:42:28+00:00,17.90,4.5,0.57,1140
2025-02-13T04:57:28+00:00,17.60,4.5,0.53,1060
2025-02-13T05:12:28+00:00,18.10,4.5,0.49,980
2025-02-13T05:27:28+00:00,18.00,4.5,0.52,1040
2025-02-13T05:42:28+00:00,17.80,4.4,0.53,1060
2025-02-13T05:57:28+00:00,18.00,4,0.48,960
2025-02-13T06:12:28+00:00,18.10,4,0.5,1000
2025-02-13T06:27:28+00:00,17.90,3.9,0.52,1040
2025-02-13T06:42:28+00:00,17.80,4,0.48,960
2025-02-13T06:57:29+00:00,18.20,3.9,0.46,920
2025-02-13T07:12:28+00:00,18.00,3.3,0.5,1000
2025-02-13T07:27:29+00:00,17.80,3.1,0.48,960
2025-02-13T07:42:29+00:00,18.20,3.6,0.44,880
2025-02-13T07:57:29+00:00,18.10,3.5,0.48,960
